Country code,State,Postcode,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,NY,12863,,7,NY12863,1,0,1,
US,NY,12864,,8,NY12864,1,0,1,
US,NY,12865,,7,NY12865,1,0,1,
US,NY,12866,,7,NY12866,1,0,1,
US,NY,12870,,8,NY12870,1,0,1,
US,NY,12871,,7,NY12871,1,0,1,
US,NY,12872,,8,NY12872,1,0,1,
US,NY,12873,,7,NY12873,1,0,1,
US,NY,12874,,7,NY12874,1,0,1,
US,NY,12878,,7,NY12878,1,0,1,
US,NY,12879,,8,NY12879,1,0,1,
US,NY,12883,,8,NY12883,1,0,1,
US,NY,12884,,7,NY12884,1,0,1,
US,NY,12885,,7,NY12885,1,0,1,
US,NY,12886,,7,NY12886,1,0,1,
US,NY,12887,,7,NY12887,1,0,1,
US,NY,12901,,8,NY12901,1,0,1,
US,NY,12903,,8,NY12903,1,0,1,
US,NY,12910,,8,NY12910,1,0,1,
US,NY,12911,,8,NY12911,1,0,1,
US,NY,12912,,8,NY12912,1,0,1,
US,NY,12913,,8,NY12913,1,0,1,
US,NY,12914,,8,NY12914,1,0,1,
US,NY,12915,,8,NY12915,1,0,1,
US,NY,12916,,8,NY12916,1,0,1,
US,NY,12917,,8,NY12917,1,0,1,
US,NY,12918,,8,NY12918,1,0,1,
US,NY,12919,,8,NY12919,1,0,1,
US,NY,12920,,8,NY12920,1,0,1,
US,NY,12921,,8,NY12921,1,0,1,
US,NY,12922,,8,NY12922,1,0,1,
US,NY,12923,,8,NY12923,1,0,1,
US,NY,12924,,8,NY12924,1,0,1,
US,NY,12926,,8,NY12926,1,0,1,
US,NY,12927,,8,NY12927,1,0,1,
US,NY,12928,,8,NY12928,1,0,1,
US,NY,12929,,8,NY12929,1,0,1,
US,NY,12930,,8,NY12930,1,0,1,
US,NY,12932,,8,NY12932,1,0,1,
US,NY,12933,,8,NY12933,1,0,1,
US,NY,12934,,8,NY12934,1,0,1,
US,NY,12935,,8,NY12935,1,0,1,
US,NY,12936,,8,NY12936,1,0,1,
US,NY,12937,,8,NY12937,1,0,1,
US,NY,12939,,8,NY12939,1,0,1,
US,NY,12941,,8,NY12941,1,0,1,
US,NY,12942,,8,NY12942,1,0,1,
US,NY,12943,,8,NY12943,1,0,1,
US,NY,12944,,8,NY12944,1,0,1,
US,NY,12945,,8,NY12945,1,0,1,
US,NY,12946,,8,NY12946,1,0,1,
US,NY,12949,,8,NY12949,1,0,1,
US,NY,12950,,8,NY12950,1,0,1,
US,NY,12952,,8,NY12952,1,0,1,
US,NY,12953,,8,NY12953,1,0,1,
US,NY,12955,,8,NY12955,1,0,1,
US,NY,12956,,8,NY12956,1,0,1,
US,NY,12957,,8,NY12957,1,0,1,
US,NY,12958,,8,NY12958,1,0,1,
US,NY,12959,,8,NY12959,1,0,1,
US,NY,12960,,8,NY12960,1,0,1,
US,NY,12961,,8,NY12961,1,0,1,
US,NY,12962,,8,NY12962,1,0,1,
US,NY,12964,,8,NY12964,1,0,1,
US,NY,12965,,8,NY12965,1,0,1,
US,NY,12966,,8,NY12966,1,0,1,
US,NY,12967,,8,NY12967,1,0,1,
US,NY,12969,,8,NY12969,1,0,1,
US,NY,12970,,8,NY12970,1,0,1,
US,NY,12972,,8,NY12972,1,0,1,
US,NY,12973,,8,NY12973,1,0,1,
US,NY,12974,,8,NY12974,1,0,1,
US,NY,12975,,8,NY12975,1,0,1,
US,NY,12976,,8,NY12976,1,0,1,
US,NY,12977,,8,NY12977,1,0,1,
US,NY,12978,,8,NY12978,1,0,1,
US,NY,12979,,8,NY12979,1,0,1,
US,NY,12980,,8,NY12980,1,0,1,
US,NY,12981,,8,NY12981,1,0,1,
US,NY,12983,,8,NY12983,1,0,1,
US,NY,12985,,8,NY12985,1,0,1,
US,NY,12986,,8,NY12986,1,0,1,
US,NY,12987,,8,NY12987,1,0,1,
US,NY,12989,,8,NY12989,1,0,1,
US,NY,12992,,8,NY12992,1,0,1,
US,NY,12993,,8,NY12993,1,0,1,
US,NY,12995,,8,NY12995,1,0,1,
US,NY,12996,,8,NY12996,1,0,1,
US,NY,12997,,8,NY12997,1,0,1,
US,NY,12998,,8,NY12998,1,0,1,
US,NY,13020,,8,NY13020,1,0,1,
US,NY,13021,,8,NY13021,1,0,1,
US,NY,13022,,8,NY13022,1,0,1,
US,NY,13024,,8,NY13024,1,0,1,
US,NY,13026,,8,NY13026,1,0,1,
US,NY,13027,,8,NY13027,1,0,1,
US,NY,13028,,8,NY13028,1,0,1,
US,NY,13029,,8,NY13029,1,0,1,
US,NY,13030,,8,NY13030,1,0,1,
US,NY,13031,,8,NY13031,1,0,1,
US,NY,13032,,8.75,NY13032,1,0,1,
US,NY,13033,,8,NY13033,1,0,1,
US,NY,13034,,8,NY13034,1,0,1,
US,NY,13035,,8,NY13035,1,0,1,
US,NY,13036,,8,NY13036,1,0,1,
US,NY,13037,,8,NY13037,1,0,1,
US,NY,13039,,8,NY13039,1,0,1,
US,NY,13040,,8,NY13040,1,0,1,
US,NY,13041,,8,NY13041,1,0,1,
US,NY,13042,,8.75,NY13042,1,0,1,
US,NY,13043,,8,NY13043,1,0,1,
US,NY,13044,,8,NY13044,1,0,1,
US,NY,13045,,8,NY13045,1,0,1,
US,NY,13051,,8,NY13051,1,0,1,
US,NY,13052,,8,NY13052,1,0,1,
US,NY,13053,,8,NY13053,1,0,1,
US,NY,13054,,8.75,NY13054,1,0,1,
US,NY,13056,,8,NY13056,1,0,1,
US,NY,13057,,8,NY13057,1,0,1,
US,NY,13060,,8,NY13060,1,0,1,
US,NY,13061,,8,NY13061,1,0,1,
US,NY,13062,,8,NY13062,1,0,1,
US,NY,13063,,8,NY13063,1,0,1,
US,NY,13064,,8,NY13064,1,0,1,
US,NY,13065,,8,NY13065,1,0,1,
US,NY,13066,,8,NY13066,1,0,1,
US,NY,13068,,8,NY13068,1,0,1,
US,NY,13069,,8,NY13069,1,0,1,
US,NY,13071,,8,NY13071,1,0,1,
US,NY,13072,,8,NY13072,1,0,1,
US,NY,13073,,8,NY13073,1,0,1,
US,NY,13074,,8,NY13074,1,0,1,
US,NY,13076,,8,NY13076,1,0,1,
US,NY,13077,,8,NY13077,1,0,1,
US,NY,13078,,8,NY13078,1,0,1,
US,NY,13080,,8,NY13080,1,0,1,
US,NY,13081,,8,NY13081,1,0,1,
US,NY,13082,,8,NY13082,1,0,1,
US,NY,13083,,8,NY13083,1,0,1,
US,NY,13084,,8,NY13084,1,0,1,
US,NY,13087,,8,NY13087,1,0,1,
US,NY,13088,,8,NY13088,1,0,1,
US,NY,13089,,8,NY13089,1,0,1,
US,NY,13090,,8,NY13090,1,0,1,
US,NY,13092,,8,NY13092,1,0,1,
US,NY,13093,,8,NY13093,1,0,1,
US,NY,13101,,8,NY13101,1,0,1,
US,NY,13102,,8,NY13102,1,0,1,
US,NY,13103,,8,NY13103,1,0,1,
US,NY,13104,,8,NY13104,1,0,1,
US,NY,13107,,8,NY13107,1,0,1,
US,NY,13108,,8,NY13108,1,0,1,
US,NY,13110,,8,NY13110,1,0,1,
US,NY,13111,,8,NY13111,1,0,1,
US,NY,13112,,8,NY13112,1,0,1,
US,NY,13113,,8,NY13113,1,0,1,
US,NY,13114,,8,NY13114,1,0,1,
US,NY,13115,,8,NY13115,1,0,1,
US,NY,13116,,8,NY13116,1,0,1,
US,NY,13117,,8,NY13117,1,0,1,
US,NY,13118,,8,NY13118,1,0,1,
US,NY,13119,,8,NY13119,1,0,1,
US,NY,13120,,8,NY13120,1,0,1,
US,NY,13121,,8,NY13121,1,0,1,
US,NY,13122,,8,NY13122,1,0,1,
US,NY,13123,,8.75,NY13123,1,0,1,
US,NY,13124,,8,NY13124,1,0,1,
US,NY,13126,,8,NY13126,1,0,1,
US,NY,13131,,8,NY13131,1,0,1,
US,NY,13132,,8,NY13132,1,0,1,
US,NY,13134,,8,NY13134,1,0,1,
US,NY,13135,,8,NY13135,1,0,1,
US,NY,13136,,8,NY13136,1,0,1,
US,NY,13137,,8,NY13137,1,0,1,
US,NY,13138,,8,NY13138,1,0,1,
US,NY,13139,,8,NY13139,1,0,1,
US,NY,13140,,8,NY13140,1,0,1,
US,NY,13141,,8,NY13141,1,0,1,
US,NY,13142,,8,NY13142,1,0,1,
US,NY,13143,,8,NY13143,1,0,1,
US,NY,13144,,8,NY13144,1,0,1,
US,NY,13145,,8,NY13145,1,0,1,
US,NY,13146,,8,NY13146,1,0,1,
US,NY,13147,,8,NY13147,1,0,1,
US,NY,13148,,8,NY13148,1,0,1,
US,NY,13152,,8,NY13152,1,0,1,
US,NY,13153,,8,NY13153,1,0,1,
US,NY,13154,,8,NY13154,1,0,1,
US,NY,13155,,8,NY13155,1,0,1,
US,NY,13156,,8,NY13156,1,0,1,
US,NY,13157,,8.75,NY13157,1,0,1,
US,NY,13158,,8,NY13158,1,0,1,
US,NY,13159,,8,NY13159,1,0,1,
US,NY,13160,,8,NY13160,1,0,1,
US,NY,13162,,8.75,NY13162,1,0,1,
US,NY,13163,,8,NY13163,1,0,1,
US,NY,13164,,8,NY13164,1,0,1,
US,NY,13165,,8,NY13165,1,0,1,
US,NY,13166,,8,NY13166,1,0,1,
US,NY,13167,,8,NY13167,1,0,1,
US,NY,13201,,8,NY13201,1,0,1,
US,NY,13202,,8,NY13202,1,0,1,
US,NY,13203,,8,NY13203,1,0,1,
US,NY,13204,,8,NY13204,1,0,1,
US,NY,13205,,8,NY13205,1,0,1,
US,NY,13206,,8,NY13206,1,0,1,
US,NY,13207,,8,NY13207,1,0,1,
US,NY,13208,,8,NY13208,1,0,1,
US,NY,13209,,8,NY13209,1,0,1,
US,NY,13210,,8,NY13210,1,0,1,
US,NY,13211,,8,NY13211,1,0,1,
US,NY,13212,,8,NY13212,1,0,1,
US,NY,13214,,8,NY13214,1,0,1,
US,NY,13215,,8,NY13215,1,0,1,
US,NY,13217,,8,NY13217,1,0,1,
US,NY,13218,,8,NY13218,1,0,1,
US,NY,13219,,8,NY13219,1,0,1,
US,NY,13220,,8,NY13220,1,0,1,
US,NY,13221,,8,NY13221,1,0,1,
US,NY,13224,,8,NY13224,1,0,1,
US,NY,13225,,8,NY13225,1,0,1,
US,NY,13235,,8,NY13235,1,0,1,
US,NY,13244,,8,NY13244,1,0,1,
US,NY,13250,,8,NY13250,1,0,1,
US,NY,13251,,8,NY13251,1,0,1,
US,NY,13252,,8,NY13252,1,0,1,
US,NY,13261,,8,NY13261,1,0,1,
US,NY,13290,,8,NY13290,1,0,1,
US,NY,13301,,8.75,NY13301,1,0,1,
US,NY,13302,,8,NY13302,1,0,1,
US,NY,13303,,8.75,NY13303,1,0,1,
US,NY,13304,,8.75,NY13304,1,0,1,
US,NY,13305,,8,NY13305,1,0,1,
US,NY,13308,,8.75,NY13308,1,0,1,
US,NY,13309,,8.75,NY13309,1,0,1,
US,NY,13310,,8,NY13310,1,0,1,
US,NY,13312,,8,NY13312,1,0,1,
US,NY,13313,,8.75,NY13313,1,0,1,
US,NY,13314,,8,NY13314,1,0,1,
US,NY,13315,,8,NY13315,1,0,1,
US,NY,13316,,8.75,NY13316,1,0,1,
US,NY,13317,,8,NY13317,1,0,1,
US,NY,13318,,8.75,NY13318,1,0,1,
US,NY,13319,,8.75,NY13319,1,0,1,
US,NY,13320,,8,NY13320,1,0,1,
US,NY,13321,,8.75,NY13321,1,0,1,
US,NY,13322,,8.75,NY13322,1,0,1,
US,NY,13323,,8.75,NY13323,1,0,1,
US,NY,13324,,8.25,NY13324,1,0,1,
US,NY,13325,,8,NY13325,1,0,1,
US,NY,13326,,8,NY13326,1,0,1,
US,NY,13327,,8,NY13327,1,0,1,
US,NY,13328,,8.75,NY13328,1,0,1,
US,NY,13329,,8.25,NY13329,1,0,1,
US,NY,13331,,8.25,NY13331,1,0,1,
US,NY,13332,,8,NY13332,1,0,1,
US,NY,13333,,8,NY13333,1,0,1,
US,NY,13334,,8,NY13334,1,0,1,
US,NY,13335,,8,NY13335,1,0,1,
US,NY,13337,,8,NY13337,1,0,1,
US,NY,13338,,8.75,NY13338,1,0,1,
US,NY,13339,,8.25,NY13339,1,0,1,
US,NY,13340,,8.75,NY13340,1,0,1,
US,NY,13341,,8.75,NY13341,1,0,1,
US,NY,13342,,8,NY13342,1,0,1,
US,NY,13343,,8,NY13343,1,0,1,
US,NY,13345,,8,NY13345,1,0,1,
US,NY,13346,,8,NY13346,1,0,1,
US,NY,13348,,8,NY13348,1,0,1,
US,NY,13350,,8.25,NY13350,1,0,1,
US,NY,13352,,8.75,NY13352,1,0,1,
US,NY,13353,,8,NY13353,1,0,1,
US,NY,13354,,8.75,NY13354,1,0,1,
US,NY,13355,,8,NY13355,1,0,1,
US,NY,13357,,8.25,NY13357,1,0,1,
US,NY,13360,,8.25,NY13360,1,0,1,
US,NY,13361,,8.25,NY13361,1,0,1,
US,NY,13362,,8.75,NY13362,1,0,1,
US,NY,13363,,8.75,NY13363,1,0,1,
US,NY,13364,,8,NY13364,1,0,1,
US,NY,13365,,8.25,NY13365,1,0,1,
US,NY,13367,,8.25,NY13367,1,0,1,
US,NY,13368,,8,NY13368,1,0,1,
US,NY,13401,,8.75,NY13401,1,0,1,
US,NY,13402,,8.75,NY13402,1,0,1,
US,NY,13403,,8.75,NY13403,1,0,1,
US,NY,13404,,8,NY13404,1,0,1,
US,NY,13406,,8.25,NY13406,1,0,1,
US,NY,13407,,8.25,NY13407,1,0,1,
US,NY,13408,,8,NY13408,1,0,1,
US,NY,13409,,8.75,NY13409,1,0,1,
US,NY,13410,,8,NY13410,1,0,1,
US,NY,13411,,8,NY13411,1,0,1,
US,NY,13413,,8.75,NY13413,1,0,1,
US,NY,13415,,8,NY13415,1,0,1,
US,NY,13416,,8.25,NY13416,1,0,1,
US,NY,13417,,8.75,NY13417,1,0,1,
US,NY,13418,,8,NY13418,1,0,1,
US,NY,13420,,8.25,NY13420,1,0,1,
US,NY,13421,,8.75,NY13421,1,0,1,
US,NY,13424,,8.75,NY13424,1,0,1,
US,NY,13425,,8.75,NY13425,1,0,1,
US,NY,13426,,8,NY13426,1,0,1,
US,NY,13428,,8,NY13428,1,0,1,
US,NY,13431,,8.75,NY13431,1,0,1,
US,NY,13433,,8,NY13433,1,0,1,
US,NY,13435,,8.75,NY13435,1,0,1,
US,NY,13436,,8,NY13436,1,0,1,
US,NY,13437,,8,NY13437,1,0,1,
US,NY,13438,,8.75,NY13438,1,0,1,
US,NY,13439,,8.25,NY13439,1,0,1,
US,NY,13440,,8.75,NY13440,1,0,1,
US,NY,13441,,8.75,NY13441,1,0,1,
US,NY,13442,,8.75,NY13442,1,0,1,
US,NY,13449,,8.75,NY13449,1,0,1,
US,NY,13450,,8,NY13450,1,0,1,
US,NY,13452,,8.25,NY13452,1,0,1,
US,NY,13454,,8.25,NY13454,1,0,1,
US,NY,13455,,8.75,NY13455,1,0,1,
US,NY,13456,,8.75,NY13456,1,0,1,
US,NY,13457,,8,NY13457,1,0,1,
US,NY,13459,,8,NY13459,1,0,1,
US,NY,13460,,8,NY13460,1,0,1,
US,NY,13461,,8.75,NY13461,1,0,1,
US,NY,13464,,8,NY13464,1,0,1,
US,NY,13465,,8,NY13465,1,0,1,
US,NY,13468,,8,NY13468,1,0,1,
US,NY,13469,,8.75,NY13469,1,0,1,
US,NY,13470,,8.25,NY13470,1,0,1,
US,NY,13471,,8.75,NY13471,1,0,1,
US,NY,13472,,8.25,NY13472,1,0,1,
US,NY,13473,,8,NY13473,1,0,1,
US,NY,13475,,8.25,NY13475,1,0,1,
US,NY,13476,,8.75,NY13476,1,0,1,
US,NY,13477,,8.75,NY13477,1,0,1,
US,NY,13478,,8.75,NY13478,1,0,1,
US,NY,13479,,8.75,NY13479,1,0,1,
US,NY,13480,,8.75,NY13480,1,0,1,
US,NY,13482,,8,NY13482,1,0,1,
US,NY,13483,,8.75,NY13483,1,0,1,
US,NY,13484,,8,NY13484,1,0,1,
US,NY,13485,,8,NY13485,1,0,1,
US,NY,13486,,8.75,NY13486,1,0,1,
US,NY,13488,,8,NY13488,1,0,1,
US,NY,13489,,8.75,NY13489,1,0,1,
US,NY,13490,,8.75,NY13490,1,0,1,
US,NY,13491,,8.75,NY13491,1,0,1,
US,NY,13492,,8.75,NY13492,1,0,1,
US,NY,13493,,8.75,NY13493,1,0,1,
US,NY,13494,,8.75,NY13494,1,0,1,
US,NY,13495,,8.75,NY13495,1,0,1,
US,NY,13501,,8.75,NY13501,1,0,1,
US,NY,13502,,8.75,NY13502,1,0,1,
US,NY,13503,,8.75,NY13503,1,0,1,
US,NY,13504,,8.75,NY13504,1,0,1,
US,NY,13505,,8.75,NY13505,1,0,1,
US,NY,13599,,8.75,NY13599,1,0,1,
US,NY,13601,,8,NY13601,1,0,1,
US,NY,13602,,8,NY13602,1,0,1,
US,NY,13603,,8,NY13603,1,0,1,
US,NY,13605,,8,NY13605,1,0,1,
US,NY,13606,,8,NY13606,1,0,1,
US,NY,13607,,8,NY13607,1,0,1,
US,NY,13608,,8,NY13608,1,0,1,
US,NY,13611,,8,NY13611,1,0,1,
US,NY,13612,,8,NY13612,1,0,1,
US,NY,13613,,8,NY13613,1,0,1,
US,NY,13614,,8,NY13614,1,0,1,
US,NY,13615,,8,NY13615,1,0,1,
US,NY,13616,,8,NY13616,1,0,1,
US,NY,13617,,8,NY13617,1,0,1,
US,NY,13618,,8,NY13618,1,0,1,
US,NY,13619,,8,NY13619,1,0,1,
US,NY,13620,,8,NY13620,1,0,1,
US,NY,13621,,8,NY13621,1,0,1,
US,NY,13622,,8,NY13622,1,0,1,
US,NY,13623,,8,NY13623,1,0,1,
US,NY,13624,,8,NY13624,1,0,1,
US,NY,13625,,8,NY13625,1,0,1,
US,NY,13626,,8,NY13626,1,0,1,
US,NY,13627,,8,NY13627,1,0,1,
US,NY,13628,,8,NY13628,1,0,1,
US,NY,13630,,8,NY13630,1,0,1,
US,NY,13631,,8,NY13631,1,0,1,
US,NY,13632,,8,NY13632,1,0,1,
US,NY,13633,,8,NY13633,1,0,1,
US,NY,13634,,8,NY13634,1,0,1,
US,NY,13635,,8,NY13635,1,0,1,
US,NY,13636,,8,NY13636,1,0,1,
US,NY,13637,,8,NY13637,1,0,1,
US,NY,13638,,8,NY13638,1,0,1,
US,NY,13639,,8,NY13639,1,0,1,
US,NY,13640,,8,NY13640,1,0,1,
US,NY,13641,,8,NY13641,1,0,1,
US,NY,13642,,8,NY13642,1,0,1,
US,NY,13643,,8,NY13643,1,0,1,
US,NY,13645,,8,NY13645,1,0,1,
US,NY,13646,,8,NY13646,1,0,1,
US,NY,13647,,8,NY13647,1,0,1,
US,NY,13648,,8,NY13648,1,0,1,
US,NY,13649,,8,NY13649,1,0,1,
US,NY,13650,,8,NY13650,1,0,1,
US,NY,13651,,8,NY13651,1,0,1,
US,NY,13652,,8,NY13652,1,0,1,
US,NY,13654,,8,NY13654,1,0,1,
US,NY,13655,,8,NY13655,1,0,1,
US,NY,13656,,8,NY13656,1,0,1,
US,NY,13657,,8,NY13657,1,0,1,
US,NY,13658,,8,NY13658,1,0,1,
US,NY,13659,,8,NY13659,1,0,1,
US,NY,13660,,8,NY13660,1,0,1,
US,NY,13661,,8,NY13661,1,0,1,
US,NY,13662,,8,NY13662,1,0,1,
US,NY,13664,,8,NY13664,1,0,1,
US,NY,13665,,8,NY13665,1,0,1,
US,NY,13666,,8,NY13666,1,0,1,
US,NY,13667,,8,NY13667,1,0,1,
US,NY,13668,,8,NY13668,1,0,1,
US,NY,13669,,8,NY13669,1,0,1,
US,NY,13670,,8,NY13670,1,0,1,
US,NY,13671,,8,NY13671,1,0,1,
US,NY,13672,,8,NY13672,1,0,1,
US,NY,13673,,8,NY13673,1,0,1,
US,NY,13674,,8,NY13674,1,0,1,
US,NY,13675,,8,NY13675,1,0,1,
US,NY,13676,,8,NY13676,1,0,1,
US,NY,13677,,8,NY13677,1,0,1,
US,NY,13678,,8,NY13678,1,0,1,
US,NY,13679,,8,NY13679,1,0,1,
US,NY,13680,,8,NY13680,1,0,1,
US,NY,13681,,8,NY13681,1,0,1,
US,NY,13682,,8,NY13682,1,0,1,
US,NY,13683,,8,NY13683,1,0,1,
US,NY,13684,,8,NY13684,1,0,1,
US,NY,13685,,8,NY13685,1,0,1,
US,NY,13687,,8,NY13687,1,0,1,
US,NY,13690,,8,NY13690,1,0,1,
US,NY,13691,,8,NY13691,1,0,1,
US,NY,13692,,8,NY13692,1,0,1,
US,NY,13693,,8,NY13693,1,0,1,
US,NY,13694,,8,NY13694,1,0,1,
US,NY,13695,,8,NY13695,1,0,1,
US,NY,13696,,8,NY13696,1,0,1,
US,NY,13697,,8,NY13697,1,0,1,
US,NY,13699,,8,NY13699,1,0,1,
US,NY,13730,,8,NY13730,1,0,1,
US,NY,13731,,8,NY13731,1,0,1,
US,NY,13732,,8,NY13732,1,0,1,
US,NY,13733,,8,NY13733,1,0,1,
US,NY,13734,,8,NY13734,1,0,1,
US,NY,13736,,8,NY13736,1,0,1,
US,NY,13737,,8,NY13737,1,0,1,
US,NY,13738,,8,NY13738,1,0,1,
US,NY,13739,,8,NY13739,1,0,1,
US,NY,13740,,8,NY13740,1,0,1,
US,NY,13743,,8,NY13743,1,0,1,
US,NY,13744,,8,NY13744,1,0,1,
US,NY,13745,,8,NY13745,1,0,1,
US,NY,13746,,8,NY13746,1,0,1,
US,NY,13747,,8,NY13747,1,0,1,
US,NY,13748,,8,NY13748,1,0,1,
US,NY,13749,,8,NY13749,1,0,1,
US,NY,13750,,8,NY13750,1,0,1,
US,NY,13751,,8,NY13751,1,0,1,
US,NY,13752,,8,NY13752,1,0,1,
US,NY,13753,,8,NY13753,1,0,1,
US,NY,13754,,8,NY13754,1,0,1,
US,NY,13755,,8,NY13755,1,0,1,
US,NY,13756,,8,NY13756,1,0,1,
US,NY,13757,,8,NY13757,1,0,1,
US,NY,13758,,8,NY13758,1,0,1,
US,NY,13760,,8,NY13760,1,0,1,
US,NY,13761,,8,NY13761,1,0,1,
US,NY,13762,,8,NY13762,1,0,1,
US,NY,13763,,8,NY13763,1,0,1,
US,NY,13774,,8,NY13774,1,0,1,
US,NY,13775,,8,NY13775,1,0,1,
US,NY,13776,,8,NY13776,1,0,1,
US,NY,13777,,8,NY13777,1,0,1,
US,NY,13778,,8,NY13778,1,0,1,
US,NY,13780,,8,NY13780,1,0,1,
US,NY,13782,,8,NY13782,1,0,1,
US,NY,13783,,8,NY13783,1,0,1,
US,NY,13784,,8,NY13784,1,0,1,
US,NY,13786,,8,NY13786,1,0,1,
US,NY,13787,,8,NY13787,1,0,1,
US,NY,13788,,8,NY13788,1,0,1,
US,NY,13790,,8,NY13790,1,0,1,
US,NY,13794,,8,NY13794,1,0,1,
US,NY,13795,,8,NY13795,1,0,1,
US,NY,13796,,8,NY13796,1,0,1,
US,NY,13797,,8,NY13797,1,0,1,
US,NY,13801,,8,NY13801,1,0,1,
US,NY,13802,,8,NY13802,1,0,1,
US,NY,13803,,8,NY13803,1,0,1,
US,NY,13804,,8,NY13804,1,0,1,
US,NY,13806,,8,NY13806,1,0,1,
US,NY,13807,,8,NY13807,1,0,1,
US,NY,13808,,8,NY13808,1,0,1,
US,NY,13809,,8,NY13809,1,0,1,
US,NY,13810,,8,NY13810,1,0,1,
US,NY,13811,,8,NY13811,1,0,1,
US,NY,13812,,8,NY13812,1,0,1,
US,NY,13813,,8,NY13813,1,0,1,
US,NY,13814,,8,NY13814,1,0,1,
US,NY,13815,,8,NY13815,1,0,1,
US,NY,13820,,8,NY13820,1,0,1,
US,NY,13825,,8,NY13825,1,0,1,
US,NY,13826,,8,NY13826,1,0,1,
US,NY,13827,,8,NY13827,1,0,1,
US,NY,13830,,8,NY13830,1,0,1,
US,NY,13832,,8,NY13832,1,0,1,
US,NY,13833,,8,NY13833,1,0,1,
US,NY,13834,,8,NY13834,1,0,1,
US,NY,13835,,8,NY13835,1,0,1,
US,NY,13838,,8,NY13838,1,0,1,
US,NY,13839,,8,NY13839,1,0,1,
US,NY,13840,,8,NY13840,1,0,1,
US,NY,13841,,8,NY13841,1,0,1,
US,NY,13842,,8,NY13842,1,0,1,
US,NY,13843,,8,NY13843,1,0,1,
US,NY,13844,,8,NY13844,1,0,1,
US,NY,13845,,8,NY13845,1,0,1,
US,NY,13846,,8,NY13846,1,0,1,
US,NY,13847,,8,NY13847,1,0,1,
US,NY,13848,,8,NY13848,1,0,1,
US,NY,13849,,8,NY13849,1,0,1,
US,NY,13850,,8,NY13850,1,0,1,
US,NY,13851,,8,NY13851,1,0,1,
US,NY,13856,,8,NY13856,1,0,1,
US,NY,13859,,8,NY13859,1,0,1,
US,NY,13860,,8,NY13860,1,0,1,
US,NY,13861,,8,NY13861,1,0,1,
US,NY,13862,,8,NY13862,1,0,1,
US,NY,13863,,8,NY13863,1,0,1,
US,NY,13864,,8,NY13864,1,0,1,
US,NY,13865,,8,NY13865,1,0,1,
US,NY,13901,,8,NY13901,1,0,1,
US,NY,13902,,8,NY13902,1,0,1,
US,NY,13903,,8,NY13903,1,0,1,
US,NY,13904,,8,NY13904,1,0,1,
US,NY,13905,,8,NY13905,1,0,1,
US,NY,14001,,8.75,NY14001,1,0,1,
US,NY,14004,,8.75,NY14004,1,0,1,
US,NY,14005,,8,NY14005,1,0,1,
US,NY,14006,,8.75,NY14006,1,0,1,
US,NY,14008,,8,NY14008,1,0,1,
US,NY,14009,,8,NY14009,1,0,1,
US,NY,14010,,8.75,NY14010,1,0,1,
US,NY,14011,,8,NY14011,1,0,1,
US,NY,14012,,8,NY14012,1,0,1,
US,NY,14013,,8.75,NY14013,1,0,1,
US,NY,14020,,8,NY14020,1,0,1,
US,NY,14021,,8,NY14021,1,0,1,
US,NY,14024,,8.5,NY14024,1,0,1,
US,NY,14025,,8.75,NY14025,1,0,1,
US,NY,14026,,8.75,NY14026,1,0,1,
US,NY,14027,,8.75,NY14027,1,0,1,
US,NY,14028,,8,NY14028,1,0,1,
US,NY,14029,,8.5,NY14029,1,0,1,
US,NY,14030,,8.75,NY14030,1,0,1,
US,NY,14031,,8.75,NY14031,1,0,1,
US,NY,14032,,8.75,NY14032,1,0,1,
US,NY,14033,,8.75,NY14033,1,0,1,
US,NY,14034,,8.75,NY14034,1,0,1,
US,NY,14035,,8.75,NY14035,1,0,1,
US,NY,14036,,8.75,NY14036,1,0,1,
US,NY,14037,,8.75,NY14037,1,0,1,
US,NY,14038,,8.75,NY14038,1,0,1,
US,NY,14039,,8,NY14039,1,0,1,
US,NY,14040,,8,NY14040,1,0,1,
US,NY,14041,,8,NY14041,1,0,1,
US,NY,14042,,8,NY14042,1,0,1,
US,NY,14043,,8.75,NY14043,1,0,1,
US,NY,14047,,8.75,NY14047,1,0,1,
US,NY,14048,,8,NY14048,1,0,1,
US,NY,14051,,8.75,NY14051,1,0,1,
US,NY,14052,,8.75,NY14052,1,0,1,
US,NY,14054,,8,NY14054,1,0,1,
US,NY,14055,,8.75,NY14055,1,0,1,
US,NY,14056,,8,NY14056,1,0,1,
US,NY,14057,,8.75,NY14057,1,0,1,
US,NY,14058,,8,NY14058,1,0,1,
US,NY,14059,,8.75,NY14059,1,0,1,
US,NY,14060,,8.5,NY14060,1,0,1,
US,NY,14061,,8.75,NY14061,1,0,1,
US,NY,14062,,8,NY14062,1,0,1,
US,NY,14063,,8,NY14063,1,0,1,
US,NY,14065,,8.5,NY14065,1,0,1,
US,NY,14066,,8,NY14066,1,0,1,
US,NY,14067,,8,NY14067,1,0,1,
US,NY,14068,,8.75,NY14068,1,0,1,
US,NY,14069,,8.75,NY14069,1,0,1,
US,NY,14070,,8.75,NY14070,1,0,1,
US,NY,14072,,8.75,NY14072,1,0,1,
US,NY,14075,,8.75,NY14075,1,0,1,
